10/1/2020,117.6399994,117.7200012,115.8300018,116.7900009,116120400
10/2/2020,112.8899994,115.3700027,112.2200012,113.0199966,144712000
10/5/2020,113.9100037,116.6500015,113.5500031,116.5,106243800
10/6/2020,115.6999969,116.1200027,112.25,113.1600037,161498200
10/7/2020,114.6200027,115.5500031,114.1299973,115.0800018,96849000
10/8/2020,116.25,116.4000015,114.5899963,114.9700012,83477200
10/9/2020,115.2799988,117,114.9199982,116.9700012,100506900
10/12/2020,120.0599976,125.1800003,119.2799988,124.4000015,240226800
10/13/2020,125.2699966,125.3899994,119.6500015,121.0999985,262330500
10/14/2020,121,123.0299988,119.6200027,121.1900024,151062300
10/15/2020,118.7200012,121.1999969,118.1500015,120.7099991,112559200
10/16/2020,121.2799988,121.5500031,118.8099976,119.0199966,115393800
10/19/2020,119.9599991,120.4199982,115.6600037,115.9800034,120639300
10/20/2020,116.1999969,118.9800034,115.6299973,117.5100021,124423700
10/21/2020,116.6699982,118.7099991,116.4499969,116.8700027,89946000
10/22/2020,117.4499969,118.0400009,114.5899963,115.75,101988000
10/23/2020,116.3899994,116.5500031,114.2799988,115.0400009,82572600
10/26/2020,114.0100021,116.5500031,112.8799973,115.0500031,111850700
10/27/2020,115.4899979,117.2799988,114.5400009,116.5999985,92276800
10/28/2020,115.0500031,115.4300003,111.0999985,111.1999969,143937800
10/29/2020,112.3700027,116.9300003,112.1999969,115.3199997,146129200
10/30/2020,111.0599976,111.9899979,107.7200012,108.8600006,190272600
11/2/2020,109.1100006,110.6800003,107.3199997,108.7699966,122866900
11/3/2020,109.6600037,111.4899979,108.7300034,110.4400024,107624400
11/4/2020,114.1399994,115.5899963,112.3499985,114.9499969,138235500
11/5/2020,117.9499969,119.6200027,116.8700027,119.0299988,126387100
11/6/2020,118.3199997,119.1999969,116.1299973,118.6900024,114457900
11/9/2020,120.5,121.9899979,116.0500031,116.3199997,154515300
11/10/2020,115.5500031,117.5899963,114.1299973,115.9700012,138023400
11/11/2020,117.1900024,119.6299973,116.4400024,119.4899979,112295000
11/12/2020,119.6200027,120.5299988,118.5699997,119.2099991,103162300
11/13/2020,119.4400024,119.6699982,117.8700027,119.2600021,81581900
11/16/2020,118.9199982,120.9899979,118.1500015,120.3000031,91183000
11/17/2020,119.5500031,120.6699982,118.9599991,119.3899994,74271000
11/18/2020,118.6100006,119.8199997,118,118.0299988,76322100
11/19/2020,117.5899963,119.0599976,116.8099976,118.6399994,74113000
11/20/2020,118.6399994,118.7699966,117.2900009,117.3399963,73604300
